score,total_pnl,max_drawdown,sharpe,win_rate,profit_factor,trade_count,avg_trade_minutes,max_trade_minutes,n_orders,tp_pct,step_min,step_max,step_mode,size_min,size_max,size_mode
0.029966,446.7347,169.0927,28.7029,100.0,446734726265.8628,1089,2193.5,267823.0,35,1.65,4.14,7.73,linear,17.67,40.11,pyramid
0.029843,80.768,28.8378,22.4723,100.0,80767973729.0696,1380,1730.4,90023.0,33,1.55,0.33,7.81,random,2.72,112.12,geometric_increase
0.029841,723.9439,239.8167,30.5127,100.0,723943937565.0232,1389,1719.7,267857.0,30,1.6,2.44,8.71,geometric,19.29,52.7,geometric_increase
0.029767,774.597,423.8386,16.4062,100.0,774597013116.1525,312,7656.1,1235023.0,35,3.5,2.75,8.44,geometric,28.57,28.57,flat
0.029719,905.8702,334.3995,34.2848,100.0,905870210385.8282,1557,1534.1,267831.0,30,1.35,2.52,4.27,random,26.14,41.09,random
0.029655,1045.9823,609.1448,24.7755,100.0,1045982274768.581,851,2805.6,526917.0,32,2.1,2.55,3.07,front_heavy,17.07,42.25,random
0.02961,321.1882,187.3653,33.8847,100.0,321188225376.911,1566,1525.3,158857.0,32,1.1,0.43,4.82,front_heavy,16.25,53.15,geometric_increase
0.02959,39.5773,15.5172,22.8955,100.0,39577298759.0828,539,4431.7,162077.0,31,2.4,2.51,8.36,front_heavy,2.33,126.73,geometric_increase
0.029522,417.1546,164.1427,43.6685,100.0,417154605529.212,1060,2253.4,267856.0,31,1.15,3.03,8.83,random,32.26,32.26,flat
0.029453,206.4975,89.7795,41.8137,100.0,206497546009.2376,736,3207.9,268605.0,34,1.3,4.76,9.55,front_heavy,4.61,53.72,random
0.029399,128.3599,70.0048,20.853,100.0,128359920853.6379,988,2416.5,159673.0,35,1.95,6.76,9.26,back_heavy,4.55,54.01,pyramid
0.029086,150.8857,78.8065,31.9866,100.0,150885724782.1667,1061,2250.7,162106.0,32,1.35,7.46,8.45,back_heavy,9.3,53.2,pyramid
0.02905,474.7885,241.7197,19.9046,100.0,474788471134.3566,1140,2094.7,267796.0,29,1.75,3.0,6.66,random,8.86,61.51,random
0.029036,204.0371,109.7357,20.0798,100.0,204037144843.4072,1241,1924.3,161305.0,36,1.85,1.53,6.65,random,4.85,50.7,linear_increase
0.028907,392.5431,243.6236,30.465,100.0,392543113088.6054,528,4521.7,526925.0,29,1.85,7.47,9.1,geometric,34.48,34.48,flat
0.028834,1078.5275,469.2604,23.2433,100.0,1078527511953.192,1724,1384.8,267833.0,30,1.8,1.7,2.76,front_heavy,10.36,56.14,random
0.028803,164.6286,98.7389,20.0914,100.0,164628562151.3413,1119,2133.6,161302.0,32,1.85,5.7,7.9,geometric,5.07,57.43,pyramid
0.028773,913.6061,315.4015,38.3388,100.0,913606090642.8164,1589,1503.2,267856.0,30,1.25,2.74,5.84,linear,33.33,33.33,flat
0.028748,122.6887,48.2526,36.4097,100.0,122688731650.1002,962,2482.3,162166.0,33,1.45,6.86,9.22,back_heavy,7.78,76.0,geometric_increase
0.028695,87.2762,45.4324,20.0653,100.0,87276235241.8414,825,2895.2,159672.0,32,2.1,6.17,6.99,front_heavy,3.45,59.05,linear_increase
0.028658,1181.8493,490.1108,20.7426,100.0,1181849298511.3499,1811,1319.0,267857.0,35,2.0,1.91,2.27,linear,11.12,47.05,pyramid
0.028652,280.8374,138.2186,27.4024,100.0,280837409739.7907,1463,1632.6,161636.0,30,1.45,3.84,7.49,geometric,9.1,57.56,linear_increase
0.028579,324.4936,160.2514,25.7005,100.0,324493573490.4578,1577,1514.3,161354.0,35,1.55,2.87,4.56,back_heavy,7.88,69.34,geometric_increase
0.028552,301.6428,125.4139,26.1998,100.0,301642754097.8814,914,2613.3,268605.0,33,1.65,7.24,8.3,linear,7.35,53.6,random
0.028442,614.9377,210.7868,31.4189,100.0,614937687762.2598,1309,1824.0,268199.0,34,1.4,3.84,9.12,linear,10.8,44.61,random
0.028391,567.888,232.2728,38.1244,100.0,567888009998.6248,1261,1893.7,267832.0,31,1.2,4.5,5.91,back_heavy,32.26,32.26,flat
0.028373,760.4882,254.5471,37.3628,100.0,760488240973.1381,1460,1636.1,267856.0,35,1.3,2.68,7.96,linear,28.57,28.57,flat
0.028141,254.6911,141.4883,30.5718,100.0,254691080159.7277,1408,1696.0,161351.0,29,1.25,2.07,6.45,random,11.75,75.11,geometric_increase
0.028141,242.8425,163.8713,26.7973,100.0,242842494069.2339,4048,590.1,54813.0,29,1.0,2.7,6.34,back_heavy,3.5,65.47,linear_increase
0.028009,121.8314,70.513,22.8125,100.0,121831445233.662,972,2457.5,162079.0,33,1.7,7.31,7.58,back_heavy,5.58,56.57,pyramid
0.027922,579.7249,203.392,23.4152,100.0,579724927487.498,598,3994.5,575570.0,35,2.2,4.14,6.96,linear,28.57,28.57,flat
0.027909,1035.1351,661.3138,26.0529,100.0,1035135075180.4395,731,2989.9,575821.0,29,1.8,0.44,6.14,random,34.48,34.48,flat
0.027732,202.7143,132.846,20.669,100.0,202714295710.7636,3671,650.7,55633.0,34,1.1,3.21,3.75,back_heavy,2.56,56.26,pyramid
0.027717,812.6362,266.3515,26.947,100.0,812636223967.7941,1527,1564.3,267853.0,35,1.75,3.23,8.44,back_heavy,12.84,42.99,random
0.027625,413.4548,162.142,48.9834,100.0,413454771217.9262,1088,2195.4,268577.0,31,1.1,2.2,7.29,front_heavy,27.59,36.99,random
0.027538,420.9566,226.4171,45.9053,100.0,420956568388.8692,537,4261.8,526922.0,30,1.55,2.84,8.73,front_heavy,7.26,53.32,random
0.027503,922.4929,533.1536,16.0499,100.0,922492947664.4742,324,6745.8,1235436.0,35,3.5,2.2,5.46,geometric,28.57,28.57,flat
0.027434,644.515,249.7467,36.6384,100.0,644515019784.6405,1367,1747.4,267834.0,33,1.25,3.88,6.5,back_heavy,30.3,30.3,flat
0.027424,88.5286,30.4977,23.6947,100.0,88528570424.5593,1332,1792.8,101860.0,31,1.5,0.26,6.72,front_heavy,3.31,61.21,linear_increase
0.027177,121.546,101.788,9.5958,100.0,121546049807.7434,1006,2369.3,158450.0,35,2.9,2.68,7.39,random,0.91,57.86,pyramid
0.027164,328.4783,160.2741,27.899,100.0,328478265387.5306,1625,1469.9,161636.0,31,1.4,3.1,6.98,back_heavy,9.46,75.87,geometric_increase
0.027145,733.8633,256.76,24.1657,100.0,733863277953.4401,1466,1628.9,267832.0,32,2.0,1.95,6.51,back_heavy,10.2,69.69,geometric_increase
0.027137,597.2998,215.6414,29.393,100.0,597299752810.3318,508,4700.8,697411.0,31,1.95,5.39,6.16,linear,2.19,62.08,random
0.027117,523.5152,307.0412,43.6751,100.0,523515152070.7607,572,3820.6,530856.0,31,1.5,5.43,6.19,back_heavy,3.32,56.43,random
0.027035,430.8922,175.1962,36.2482,100.0,430892223659.2082,1126,2121.4,267822.0,33,1.3,4.91,5.77,random,25.53,35.38,pyramid
0.027035,862.4716,339.8267,31.9546,100.0,862471595349.2333,2644,903.4,161354.0,35,1.4,1.49,3.25,linear,10.86,58.8,geometric_increase
0.027026,75.2372,38.4428,33.338,100.0,75237166212.1423,1324,1783.3,94089.0,34,1.05,2.02,8.89,front_heavy,5.24,53.59,pyramid
0.02699,80.7602,35.4154,32.9252,100.0,80760198512.355,1388,1720.9,94134.0,31,1.25,6.85,7.24,front_heavy,4.08,60.43,linear_increase
0.026946,837.0877,502.6621,28.1653,100.0,837087707092.7783,669,3266.9,575799.0,33,1.8,2.71,6.12,geometric,3.02,48.55,random
0.026938,88.6353,35.1117,36.7301,100.0,88635261910.6462,845,2826.0,162104.0,34,1.45,7.66,9.15,geometric,6.58,78.46,geometric_increase
0.026938,133.4112,83.7296,36.1536,100.0,133411228769.8507,2080,1148.4,80819.0,31,0.9,5.79,6.2,front_heavy,6.74,59.48,pyramid
0.026934,429.2572,158.7868,30.6871,100.0,429257195017.4904,1126,2121.3,267795.0,32,1.6,4.09,7.21,geometric,17.2,45.3,linear_increase
0.026835,448.5074,180.9878,40.7298,100.0,448507368868.8758,1153,2071.7,267832.0,34,1.2,3.77,5.56,front_heavy,29.41,29.41,flat
0.02682,456.2003,137.1631,27.2531,100.0,456200275924.3016,1163,2053.8,267855.0,34,2.0,2.26,8.7,linear,9.86,64.76,geometric_increase
0.026818,201.2975,106.7017,23.0664,100.0,201297471999.3326,1282,1862.4,161351.0,33,1.75,4.38,4.44,front_heavy,5.66,54.94,linear_increase
0.026816,437.3412,148.7407,28.5176,100.0,437341211966.1768,1139,2097.0,267808.0,32,1.75,2.36,7.22,random,14.09,58.17,geometric_increase
0.026813,61.2814,24.0152,22.9085,100.0,61281367529.8525,1421,1680.5,80340.0,35,1.5,3.2,6.36,front_heavy,2.07,55.07,linear_increase
0.026796,231.7619,88.0019,33.2152,100.0,231761925724.5602,827,2888.2,268605.0,35,1.6,5.77,7.6,random,14.8,42.34,linear_increase
0.026668,601.1071,238.2466,30.357,100.0,601107136254.704,1339,1783.9,267831.0,29,1.5,3.45,5.98,back_heavy,20.63,53.24,geometric_increase
0.026618,238.7885,116.29,27.5535,100.0,238788497681.3938,1402,1703.8,161373.0,34,1.5,3.69,3.74,linear,7.78,72.77,geometric_increase
0.026606,113.0601,44.6438,34.2809,100.0,113060058678.5392,573,4120.5,268604.0,31,1.65,4.6,9.75,front_heavy,11.0,70.29,geometric_increase
0.026605,48.6874,25.2129,19.9233,100.0,48687429128.51,640,3732.4,159666.0,35,2.1,2.93,9.08,front_heavy,2.74,54.41,linear_increase
0.026511,74.4407,56.1436,18.2223,100.0,74440739532.1395,2285,1045.3,55391.0,33,1.45,4.1,8.08,geometric,1.05,59.55,linear_increase
0.026505,183.894,109.0813,32.5471,100.0,183894002043.3212,2211,1080.3,89985.0,32,0.95,5.04,5.53,linear,7.64,54.86,pyramid
0.026489,491.6697,232.1431,20.8859,100.0,491669709618.8866,1215,1965.9,267833.0,31,1.85,3.01,5.01,front_heavy,11.43,60.15,random
0.026473,936.6081,312.154,24.2497,100.0,936608088257.564,751,3061.5,575859.0,32,2.1,2.31,9.31,geometric,29.56,33.24,random
0.026466,228.5885,153.2003,19.6139,100.0,228588460211.4515,1397,1709.8,158898.0,35,1.7,4.5,5.0,back_heavy,5.71,52.77,pyramid
0.026391,649.3883,236.9677,28.979,100.0,649388299560.0981,1399,1707.4,267835.0,35,1.6,2.59,7.92,back_heavy,16.97,44.37,geometric_increase
0.026375,45.3739,13.1851,14.5344,100.0,45373854340.9487,1788,1335.3,55386.0,32,1.55,2.93,6.17,random,0.75,61.75,linear_increase
0.026351,29.5218,15.3337,10.0218,100.0,29521794801.8228,844,2828.8,94683.0,31,2.7,4.21,7.71,front_heavy,0.41,64.11,linear_increase
0.026316,1328.6841,483.0429,32.8716,100.0,1328684056230.8325,2004,1192.0,267834.0,30,1.4,2.27,2.28,random,8.72,59.46,random
0.0262,945.3961,321.9107,39.1675,100.0,945396133179.0892,1694,1410.1,267857.0,31,1.2,2.25,6.58,linear,32.26,32.26,flat
0.026159,714.2094,360.786,18.9265,100.0,714209376274.306,1473,1620.9,267831.0,32,2.0,2.57,5.65,back_heavy,9.6,52.9,pyramid
0.02609,453.6887,174.5603,49.2765,100.0,453688716882.4509,1073,2036.9,268607.0,32,1.15,6.53,7.34,random,15.53,49.1,random
0.026081,952.7759,335.7834,34.2059,100.0,952775884954.7888,1704,1401.4,267856.0,31,1.35,2.6,7.07,back_heavy,12.26,52.55,random
0.026076,586.9031,228.1172,36.8256,100.0,586903088534.4221,1338,1785.3,267836.0,35,1.25,4.01,4.78,geometric,28.57,28.57,flat
0.025956,104.5069,37.9711,26.8296,100.0,104506858623.9651,564,4233.1,268604.0,35,2.2,7.06,7.32,front_heavy,6.56,75.42,geometric_increase
0.025883,264.9655,122.8671,37.3876,100.0,264965528683.7234,3502,682.1,69014.0,34,0.8,0.87,3.46,front_heavy,8.23,50.6,linear_increase
0.025874,264.5367,166.099,31.9855,100.0,264536726290.195,450,5212.4,527048.0,36,1.9,4.03,9.62,front_heavy,27.78,27.78,flat
0.025849,59.2886,26.4634,23.2601,100.0,59288641082.3344,1210,1973.2,94501.0,34,1.65,6.72,9.99,geometric,2.14,56.68,linear_increase
0.025826,610.3903,238.5772,42.3829,100.0,610390255762.2994,1371,1742.2,267836.0,29,1.15,3.15,6.06,random,34.48,34.48,flat
0.025761,133.5051,51.5098,28.3444,100.0,133505130120.231,640,3731.2,268608.0,35,1.85,6.95,7.56,random,9.33,63.77,geometric_increase
0.025701,114.4749,46.8942,48.868,100.0,114474909130.9698,983,2429.3,162128.0,32,1.1,8.62,8.73,front_heavy,10.84,67.52,geometric_increase
0.025693,285.8489,118.7445,52.6925,100.0,285848907957.3665,938,2546.6,268607.0,33,1.05,7.23,8.52,front_heavy,30.3,30.3,flat
0.025681,323.0338,141.4309,47.4059,100.0,323033797568.0164,997,2395.2,268629.0,32,1.05,6.59,8.39,random,31.25,31.25,flat
0.025561,86.6155,66.5193,15.2627,100.0,86615504211.8714,871,2742.5,159644.0,30,2.1,6.63,7.69,front_heavy,2.85,63.82,pyramid
0.02552,323.3858,133.4,46.7456,100.0,323385846971.116,1001,2386.1,268604.0,36,1.15,0.38,7.69,front_heavy,27.78,27.78,flat
0.025486,813.2123,448.4334,18.6811,100.0,813212349770.6191,316,6916.4,1235479.0,34,3.0,1.42,9.65,linear,29.41,29.41,flat
0.025463,1226.1828,355.0679,28.5441,100.0,1226182769374.1838,1957,1220.5,267831.0,33,1.85,0.85,4.78,linear,8.28,52.33,linear_increase
0.025449,1232.494,768.7596,16.4,100.0,1232493999419.4302,414,5769.5,1269673.0,30,2.9,1.88,2.98,back_heavy,33.33,33.33,flat
0.025319,107.3609,64.9507,30.9433,100.0,107360866656.4241,2808,850.7,55394.0,29,0.8,5.67,6.67,geometric,4.35,66.77,pyramid
0.02531,166.8907,61.9598,27.4121,100.0,166890721665.1143,722,3307.5,268575.0,33,2.0,6.11,6.2,front_heavy,8.78,71.76,geometric_increase
0.025304,589.3392,228.9885,44.0464,100.0,589339190224.6171,1361,1755.0,267832.0,30,1.1,1.75,7.88,random,33.33,33.33,flat
0.025205,99.5021,42.8771,25.7778,100.0,99502130796.1176,930,2567.7,161333.0,31,1.8,5.37,6.07,linear,4.36,104.37,geometric_increase
0.025,1804.559,602.2962,18.8089,100.0,1804559004872.478,2392,998.6,268280.0,31,2.2,0.97,2.02,back_heavy,3.09,61.43,linear_increase
0.024989,513.3203,344.7179,15.9642,100.0,513320347991.6108,267,8615.2,1234776.0,32,3.5,2.93,8.09,random,31.25,31.25,flat
0.02496,463.5448,239.5447,20.5158,100.0,463544834882.285,1215,1965.1,267795.0,30,1.95,3.5,5.87,linear,10.12,56.54,pyramid
0.024936,590.3414,279.4083,31.2267,100.0,590341366728.2856,3637,656.7,101049.0,33,1.1,1.84,2.26,linear,8.39,73.33,geometric_increase
0.024874,445.6068,168.934,30.786,100.0,445606784319.8665,3552,672.3,89984.0,29,1.1,2.15,2.84,back_heavy,6.8,96.59,geometric_increase
0.024826,585.8907,251.3332,39.861,100.0,585890684844.5422,1370,1743.5,267831.0,29,1.1,3.63,5.36,random,34.48,34.48,flat
0.024826,46.0921,46.8819,10.5048,100.0,46092081514.8593,1147,2081.6,89693.0,33,2.0,3.12,7.4,front_heavy,0.77,61.68,pyramid
0.024816,669.3326,382.3279,27.6846,100.0,669332647915.6946,739,3232.3,530852.0,30,1.9,4.11,8.03,geometric,33.33,33.33,flat
0.0248,186.3246,108.8254,34.0544,100.0,186324570167.1736,2186,1092.4,94688.0,32,0.95,4.09,6.15,random,8.0,54.5,pyramid
0.024673,207.7308,75.3979,33.0096,100.0,207730847249.7682,816,2927.3,268605.0,32,1.7,6.33,8.8,geometric,12.33,62.91,geometric_increase
0.024636,422.5245,166.6171,43.5932,100.0,422524516270.038,1168,2045.1,267832.0,34,1.15,5.57,5.77,front_heavy,29.41,29.41,flat
0.024593,92.9973,50.998,25.7548,100.0,92997279500.3791,906,2636.5,162131.0,30,1.6,3.67,7.76,front_heavy,5.25,61.42,linear_increase
0.02459,426.9811,183.1058,61.3186,100.0,426981145068.578,1126,2032.5,267827.0,33,0.9,5.23,7.27,geometric,7.53,51.85,random
0.024577,145.9765,81.781,15.9704,100.0,145976490202.6525,1158,2061.7,158893.0,34,2.2,3.9,8.65,geometric,2.54,56.28,linear_increase
0.024576,94.1637,83.4402,21.7086,100.0,94163682194.2931,1886,1266.2,78375.0,29,1.15,3.97,6.58,front_heavy,3.29,67.9,pyramid
0.024555,48.7442,11.7935,22.9259,100.0,48744218615.0937,1332,1793.2,79896.0,32,1.4,0.14,8.96,front_heavy,2.0,60.5,pyramid
0.024548,682.2279,345.6417,21.4737,100.0,682227932190.9382,1487,1606.4,267798.0,29,1.75,3.14,5.17,back_heavy,13.76,56.69,pyramid
0.024528,1018.9165,788.6172,15.4709,100.0,1018916533786.5444,279,7832.9,1596479.0,31,2.7,0.37,5.16,back_heavy,10.0,54.52,linear_increase
0.024526,263.4681,199.2831,38.2756,100.0,263468056446.7662,423,5121.8,530848.0,33,1.45,7.75,9.52,geometric,3.31,55.85,random
0.024433,43.0793,16.8727,25.5175,100.0,43079322718.4117,1226,1925.8,80865.0,35,1.3,0.72,9.59,front_heavy,2.3,56.39,pyramid
0.024336,182.621,67.5392,31.1451,100.0,182621024568.9128,770,3100.7,268605.0,34,1.75,3.77,7.01,front_heavy,11.27,60.24,geometric_increase
0.024332,254.9495,97.8225,15.8886,100.0,254949535283.4136,4489,532.0,54453.0,32,1.35,2.44,8.21,back_heavy,0.7,61.8,pyramid
0.024301,117.4066,57.0297,26.4475,100.0,117406648510.5533,1029,2320.7,161307.0,35,1.6,6.05,6.86,back_heavy,5.53,51.62,linear_increase
0.02428,174.2522,94.9933,40.4719,100.0,174252152588.7056,1246,1917.1,162410.0,31,1.05,6.41,7.49,front_heavy,13.08,52.71,pyramid
0.024271,592.4879,353.5025,25.8322,100.0,592487929514.9602,703,3397.9,530886.0,35,2.0,4.24,7.97,back_heavy,28.57,28.57,flat
0.024179,242.903,146.7381,28.2913,100.0,242903015042.5672,1484,1609.6,161334.0,32,1.25,5.03,5.34,linear,10.4,52.1,pyramid
0.024111,146.5077,63.4525,26.0118,100.0,146507707373.4,1154,2069.3,161307.0,31,1.65,3.82,8.7,linear,5.19,97.98,geometric_increase
0.024019,262.988,142.4172,32.2182,100.0,262988035280.3853,1573,1518.6,158899.0,29,1.2,2.57,4.63,front_heavy,11.49,75.96,geometric_increase
0.024009,75.9534,36.3953,46.1201,100.0,75953360137.6796,1295,1823.2,102547.0,31,0.9,7.51,9.93,front_heavy,6.97,59.23,pyramid
0.023943,145.3892,98.2381,23.0727,100.0,145389156006.0196,2093,1141.3,88935.0,35,1.3,0.57,9.29,random,3.17,53.97,linear_increase
0.023877,392.9206,163.6997,46.5619,100.0,392920565696.2641,1144,2088.0,267855.0,31,1.05,6.19,7.66,geometric,32.26,32.26,flat
0.023855,452.6575,167.211,30.7183,100.0,452657453787.8951,1228,1944.3,267828.0,32,1.55,3.47,6.95,linear,16.55,52.5,geometric_increase
0.02374,701.4236,422.8357,27.7685,100.0,701423595669.967,779,3066.1,527044.0,30,1.9,4.39,4.63,back_heavy,33.33,33.33,flat
0.023722,371.8561,158.4623,50.7654,100.0,371856126208.6179,1113,2145.5,268628.0,29,1.0,7.21,7.47,back_heavy,34.48,34.48,flat
0.023671,35.8128,9.7933,16.9206,100.0,35812777509.2234,1141,2069.3,80487.0,31,1.65,1.76,9.37,front_heavy,1.21,65.38,pyramid
0.023655,168.128,75.3381,24.2303,100.0,168128022662.8295,1977,1208.2,101856.0,29,1.2,3.98,5.46,front_heavy,5.18,65.88,pyramid
0.023646,74.5424,25.7848,22.4974,100.0,74542364391.2471,2085,1145.7,64325.0,32,1.15,5.23,6.7,random,2.24,60.26,pyramid
0.023625,1851.3125,560.6141,36.6215,100.0,1851312508715.5457,2493,958.1,268200.0,33,1.3,1.38,2.33,geometric,27.44,33.34,pyramid
0.023603,89.1944,50.27,18.2369,100.0,89194383201.3834,906,2636.5,162075.0,30,2.2,6.56,7.69,geometric,2.75,63.92,linear_increase
0.02356,38.7436,18.6101,23.4835,100.0,38743647917.7223,1020,2324.5,94262.0,34,1.55,8.11,9.46,geometric,1.92,56.9,linear_increase
0.023557,819.5504,334.9711,31.9144,100.0,819550428257.1091,1663,1436.0,267835.0,29,1.35,3.01,7.27,back_heavy,24.69,44.97,pyramid
0.023557,211.117,92.7546,29.8803,100.0,211116996037.2292,1401,1704.5,161360.0,34,1.45,3.87,9.37,back_heavy,7.47,74.17,geometric_increase
0.023486,288.8801,132.2703,40.8768,100.0,288880075637.5568,4653,513.3,56932.0,31,0.75,2.42,2.45,back_heavy,6.79,88.13,geometric_increase
0.023465,1217.2056,485.0455,21.4502,100.0,1217205581483.0544,2031,1176.0,267853.0,32,1.9,1.54,4.34,geometric,8.81,53.69,pyramid
0.023448,165.9867,81.8881,48.503,100.0,165986650649.8548,1240,1926.4,162077.0,34,0.95,7.46,7.9,front_heavy,14.76,44.07,pyramid
0.023435,505.9014,206.2645,41.1869,100.0,505901383861.0867,1310,1822.9,267834.0,32,1.15,4.59,4.9,front_heavy,29.99,32.51,linear_increase
0.023435,598.0289,423.1905,10.8735,100.0,598028909341.9111,1424,1676.6,267831.0,29,2.9,2.76,3.3,linear,1.53,69.79,pyramid
0.023373,388.1486,159.6753,48.4305,100.0,388148634169.7988,1146,2084.4,268608.0,31,1.05,6.71,6.89,back_heavy,32.26,32.26,flat
0.023351,117.4532,59.2905,25.6267,100.0,117453176944.0678,1050,2274.8,161332.0,34,1.65,5.94,8.78,back_heavy,5.09,53.73,linear_increase
0.023313,816.7564,594.7219,15.4532,100.0,816756417439.5524,362,6598.1,1235017.0,29,3.0,3.06,4.77,back_heavy,12.07,56.74,random
0.02331,1926.1456,618.6307,32.4533,100.0,1926145635672.622,1955,1176.6,338223.0,29,1.4,1.12,1.61,front_heavy,34.48,34.48,flat
0.023306,200.9043,144.0104,18.4368,100.0,200904252642.4036,1396,1710.6,158822.0,34,1.7,4.02,5.36,random,4.88,53.94,pyramid
0.023277,255.697,113.1194,34.4969,100.0,255697008054.02,932,2562.8,268608.0,33,1.35,6.67,8.29,random,10.38,46.39,random
0.023209,170.0209,96.3434,19.041,100.0,170020869886.3793,355,6156.4,526925.0,34,3.5,5.87,7.59,random,8.73,68.86,geometric_increase
0.023128,105.0059,43.3155,37.2494,100.0,105005904503.4706,1008,2369.7,159675.0,31,1.35,5.68,7.33,front_heavy,7.05,86.72,geometric_increase
0.02312,266.0245,159.6051,30.9374,100.0,266024526006.1758,1588,1504.2,161355.0,29,1.15,5.3,8.36,back_heavy,12.23,58.33,pyramid
0.023077,513.711,230.906,15.4838,100.0,513710968233.4819,1330,1795.1,267830.0,33,2.8,2.17,6.53,back_heavy,2.85,57.75,linear_increase
0.02305,399.0333,162.019,22.9431,100.0,399033289791.329,1173,2035.4,267809.0,34,1.95,3.13,5.86,geometric,9.39,49.43,linear_increase
0.02304,885.2268,521.9834,26.2085,100.0,885226829561.1906,882,2708.3,530864.0,30,1.85,3.13,6.07,back_heavy,33.33,33.33,flat
0.023036,993.4509,611.2512,17.2486,100.0,993450897390.7347,371,5949.3,1235478.0,32,2.8,1.52,6.97,geometric,31.25,31.25,flat
0.022971,134.0104,47.3556,30.7004,100.0,134010395146.5687,679,3516.3,268572.0,31,1.9,6.57,8.2,random,8.49,79.86,geometric_increase
0.022953,593.8522,277.1839,40.487,100.0,593852203581.9712,1434,1665.3,267855.0,35,1.05,3.2,5.59,back_heavy,6.0,57.51,random
0.022816,1505.1862,539.27,38.0148,100.0,1505186214610.643,2290,1043.0,267902.0,29,1.2,2.06,2.29,back_heavy,34.48,34.48,flat
0.022798,65.2653,31.3829,27.1864,100.0,65265287553.605,786,2984.2,159671.0,33,1.7,8.66,8.86,back_heavy,4.1,56.51,linear_increase
0.022791,93.7514,24.4587,27.2385,100.0,93751413898.6178,1895,1260.2,80822.0,35,1.15,6.01,6.09,linear,3.39,55.24,pyramid
0.022702,562.331,217.8444,23.6371,100.0,562330980156.6602,653,3658.0,575721.0,35,2.0,4.12,8.69,back_heavy,28.57,28.57,flat
0.022553,86.3612,33.5423,31.7763,100.0,86361236216.5251,544,4340.1,268574.0,30,1.75,9.63,9.75,back_heavy,8.19,85.09,geometric_increase
0.022546,590.5683,230.3646,43.866,100.0,590568259982.8278,1443,1654.9,267835.0,30,1.1,4.04,5.62,random,33.33,33.33,flat
0.022533,289.4983,189.2467,30.288,100.0,289498349080.4574,3008,794.1,90005.0,34,1.0,1.53,3.27,front_heavy,7.15,51.68,linear_increase
0.022533,91.5204,36.4493,25.4745,100.0,91520443279.95,943,2531.9,161358.0,29,1.8,3.01,9.94,random,3.83,118.81,geometric_increase
0.022495,1246.9831,757.9411,17.6452,100.0,1246983127408.2114,455,5249.5,1235974.0,33,2.8,1.86,2.41,front_heavy,7.33,51.38,random
0.022482,312.7102,114.6604,22.8778,100.0,312710229892.5364,1052,2270.6,267794.0,34,2.1,2.89,8.08,geometric,7.37,74.62,geometric_increase
0.022356,465.4576,304.8466,16.51,100.0,465457567441.9899,2136,1118.2,161354.0,30,2.0,2.23,4.39,back_heavy,2.9,63.77,linear_increase
0.022341,334.9077,145.4694,28.8526,100.0,334907722254.8824,1813,1317.5,161306.0,30,1.45,2.47,6.32,linear,7.61,87.91,geometric_increase
0.022239,345.2667,143.2077,46.0395,100.0,345266656254.9424,1108,2155.7,268604.0,36,1.1,4.36,6.7,front_heavy,27.78,27.78,flat
0.022226,652.4947,266.2064,39.5871,100.0,652494741832.851,1528,1563.3,267855.0,32,1.1,1.27,5.28,random,9.76,50.89,random
0.022087,196.2371,97.5514,45.1517,100.0,196237144267.7357,1410,1694.0,159675.0,32,1.0,7.06,7.16,linear,13.93,48.57,pyramid
0.022001,62.113,24.2393,16.4448,100.0,62112950179.3805,1340,1782.1,94689.0,34,2.0,5.25,8.5,linear,1.1,57.73,linear_increase
0.021974,453.0932,216.1724,31.2627,100.0,453093224150.1858,2122,1125.6,161633.0,32,1.15,1.93,4.82,front_heavy,8.34,55.82,random
0.021961,345.721,128.7664,36.8892,100.0,345721025817.7521,1119,2134.7,267836.0,35,1.35,5.06,7.45,linear,19.4,40.16,geometric_increase
0.021939,270.9164,185.0237,32.8119,100.0,270916358780.72,491,4777.2,530860.0,32,1.7,4.39,9.34,front_heavy,29.74,32.81,geometric_increase
0.021926,242.1187,104.7791,57.4294,100.0,242118732935.897,932,2516.7,264466.0,35,0.95,2.84,7.66,front_heavy,9.12,44.06,random
0.021852,260.0107,100.5902,33.2838,100.0,260010704350.7492,973,2455.0,267794.0,33,1.5,5.27,6.29,random,14.72,53.86,geometric_increase
0.021759,552.458,196.8462,25.0297,100.0,552457973713.1912,661,3613.8,575821.0,35,2.0,2.34,7.4,random,28.57,28.57,flat
0.021714,1335.8539,413.4732,28.8833,100.0,1335853866246.2966,2129,1079.9,267857.0,35,1.5,1.79,3.84,geometric,5.46,54.08,random
0.021705,181.0564,107.2605,38.8294,100.0,181056382103.1216,1366,1748.2,159665.0,30,1.0,1.64,9.31,random,13.03,67.42,geometric_increase
0.021641,1012.1925,431.6946,34.0989,100.0,1012192498586.5292,1929,1238.3,267805.0,35,1.25,1.47,2.65,front_heavy,28.57,28.57,flat
0.021633,260.8537,155.0062,28.406,100.0,260853687046.7944,1626,1469.0,161304.0,31,1.25,3.25,4.63,random,9.86,54.65,linear_increase
0.021618,312.9944,154.5576,24.4268,100.0,312994379444.898,1073,2225.5,267791.0,32,1.7,4.06,6.41,random,11.88,50.62,pyramid
