score,total_pnl,max_drawdown,sharpe,win_rate,profit_factor,trade_count,avg_trade_minutes,max_trade_minutes,n_orders,tp_pct,step_min,step_max,step_mode,size_min,size_max,size_mode
0.699117,1639.3621,451.3768,10.9918,100.0,1639362084110.2856,439,5531.0,267832.0,23,5.6,1.524,4.357,linear,6.48,173.98,linear_increase
0.697358,1282.9622,497.0091,10.2123,100.0,1282962191844.2031,389,6244.8,267855.0,19,4.981,1.167,5.109,front_heavy,36.93,188.91,pyramid
0.69451,1588.6375,560.0729,8.3287,100.0,1588637459395.7808,433,5607.6,268195.0,19,5.736,1.358,3.416,random,6.79,251.73,geometric_increase
0.686944,1221.8863,630.1075,9.7975,100.0,1221886309488.0828,177,13653.8,575850.0,23,6.441,1.549,6.257,linear,14.33,73.84,linear_increase
0.678381,267.8279,80.3593,13.1747,100.0,267827889882.0208,288,8036.4,159680.0,26,4.731,1.564,6.936,front_heavy,15.96,149.7,geometric_increase
0.676662,1014.2837,294.8901,12.9727,100.0,1014283698839.846,348,6937.1,268579.0,26,4.529,0.675,6.003,random,11.65,54.76,random
0.675298,464.3571,115.5393,11.5322,100.0,464357126761.595,625,3884.6,101866.0,23,3.888,0.931,4.861,front_heavy,20.05,279.91,linear_increase
0.670849,539.4989,148.2682,10.6923,100.0,539498892759.4941,113,20304.5,575806.0,34,7.547,1.325,7.495,front_heavy,6.37,115.12,flat
0.665714,1142.6839,581.2315,12.4671,100.0,1142683949711.5942,182,12718.3,526924.0,27,5.434,1.183,5.801,random,10.42,272.63,random
0.665283,1873.2067,508.0011,13.4385,100.0,1873206710116.8853,481,5047.9,267856.0,21,4.604,1.598,5.229,back_heavy,31.47,305.49,geometric_increase
0.661596,923.016,604.4635,7.2237,100.0,923015960900.938,70,33067.0,1235102.0,27,7.975,1.42,5.135,random,15.17,200.67,random
0.661263,902.0734,226.3538,14.7727,100.0,902073385496.8816,335,7251.6,267836.0,30,4.745,0.834,7.757,linear,18.41,182.77,geometric_increase
0.658546,854.998,711.1445,6.3376,100.0,854998011871.8663,67,34267.2,1234719.0,18,7.914,1.908,7.761,random,19.95,245.11,flat
0.658476,2104.7315,571.7325,9.5435,100.0,2104731481701.2087,196,12335.6,697413.0,22,6.673,0.713,3.38,front_heavy,27.02,55.59,pyramid
0.657059,2210.8856,569.8527,11.8268,100.0,2210885600159.851,525,4624.8,268269.0,22,4.856,1.378,4.076,back_heavy,7.95,233.83,linear_increase
0.651521,2245.8815,586.0441,12.4604,100.0,2245881527992.2725,531,4572.5,268462.0,19,4.354,0.718,3.518,front_heavy,32.92,143.4,pyramid
0.651292,1755.9868,538.7056,11.2959,100.0,1755986786322.47,470,5168.4,268368.0,18,4.736,1.397,4.603,geometric,13.43,284.74,geometric_increase
0.648405,1406.4237,401.1879,13.8126,100.0,1406423665044.6987,422,5753.8,267972.0,22,4.128,0.33,6.638,random,48.55,178.03,geometric_increase
0.647604,1821.2749,520.2729,9.6169,100.0,1821274923762.0857,176,13151.0,697418.0,25,6.516,1.586,5.981,geometric,48.89,238.83,pyramid
0.647557,1805.4667,594.2532,8.9623,100.0,1805466662433.5264,379,6406.7,338292.0,11,5.072,0.568,5.252,front_heavy,27.18,285.29,linear_increase
0.646956,566.7152,156.9237,10.4108,100.0,566715233639.2615,118,19454.9,575803.0,39,7.698,1.434,6.354,front_heavy,36.32,41.84,flat
0.641731,1372.6519,781.599,7.6429,100.0,1372651903109.563,84,27464.9,1270227.0,23,7.997,0.386,5.213,random,21.33,178.68,random
0.638747,1363.0104,791.6802,7.4359,100.0,1363010414629.4907,85,27487.9,1269775.0,28,7.835,1.481,5.332,back_heavy,18.84,114.03,pyramid
0.638332,732.7604,238.9671,10.3899,100.0,732760401309.238,305,7926.8,268569.0,21,5.607,1.675,6.389,random,35.81,264.19,linear_increase
0.631668,1298.2803,477.7812,11.1291,100.0,1298280265119.7073,411,5907.8,267835.0,17,4.833,1.194,5.056,random,32.61,256.3,geometric_increase
0.616463,1193.0347,293.9637,14.8244,100.0,1193034742500.7341,399,6088.3,267836.0,24,4.503,1.497,6.397,linear,41.84,291.93,geometric_increase
0.61156,802.5475,204.3625,15.8421,100.0,802547492325.406,327,7393.4,267832.0,38,4.381,1.54,4.814,front_heavy,38.16,231.56,flat
0.610006,1027.7899,522.0171,10.1286,100.0,1027789918919.2012,165,14027.8,575806.0,30,6.255,1.671,6.74,geometric,47.08,168.42,geometric_increase
0.60913,1225.3503,749.2327,9.3259,100.0,1225350277895.2102,84,27558.4,1236029.0,17,6.702,0.195,6.811,random,48.51,108.56,random
0.597743,1572.8977,514.9041,11.4118,100.0,1572897727588.2817,465,5221.6,267855.0,19,4.734,1.547,3.793,random,31.89,208.87,linear_increase
0.592284,1739.9484,492.8239,13.5605,100.0,1739948412445.5547,491,4945.1,268026.0,17,4.19,0.881,6.55,random,30.8,135.58,pyramid
0.590294,2001.6862,585.1023,12.1621,100.0,2001686191879.03,418,5808.9,338264.0,21,4.386,0.581,3.426,front_heavy,45.76,112.92,pyramid
0.59,1022.5611,727.6102,7.1218,100.0,1022561074262.3378,78,29678.1,1235536.0,38,7.457,1.801,2.434,geometric,27.49,254.92,flat
0.589733,1158.1815,738.8789,8.8063,100.0,1158181503098.7378,83,27889.5,1235951.0,18,6.595,1.312,6.985,linear,47.45,96.68,linear_increase
0.584708,1154.2724,763.7377,7.3983,100.0,1154272397237.9817,81,28576.3,1269669.0,19,7.409,1.007,7.822,geometric,22.87,178.55,geometric_increase
0.581482,1966.1094,562.2698,11.7398,100.0,1966109369286.7908,526,4616.0,268410.0,12,4.562,1.633,5.677,random,6.43,80.83,linear_increase
0.579317,505.4875,182.9427,9.8661,100.0,505487520493.0991,906,2667.9,78806.0,11,2.276,0.269,7.68,front_heavy,11.9,251.31,geometric_increase
0.577938,1275.0263,738.1138,9.1489,100.0,1275026336742.5981,88,26304.8,1235533.0,30,6.306,0.958,6.159,geometric,48.63,492.97,random
0.577268,923.4035,784.8056,6.7313,100.0,923403508975.5046,58,39908.7,1596151.0,21,6.975,1.095,6.318,geometric,32.36,121.55,linear_increase
0.572378,1035.2587,735.0455,7.0022,100.0,1035258723718.999,79,29061.0,1235929.0,27,7.364,1.339,4.868,geometric,26.12,78.0,geometric_increase
0.570166,1285.8683,718.2129,8.387,100.0,1285868337356.318,89,26007.5,1235085.0,27,7.895,1.348,5.533,geometric,27.62,83.28,linear_increase
0.568177,1717.4782,521.2592,11.186,100.0,1717478176469.3901,221,10473.0,575806.0,29,5.502,0.635,5.769,back_heavy,34.85,304.42,geometric_increase
0.567938,763.244,218.4299,15.8526,100.0,763243974913.5859,330,7326.2,268572.0,27,4.021,1.156,6.142,front_heavy,35.56,166.67,random
0.565721,1040.6288,274.0941,9.946,100.0,1040628785168.9996,181,13358.0,572913.0,23,6.719,1.991,6.532,front_heavy,7.11,207.9,random
0.55936,938.9987,489.4503,9.2638,100.0,938998667844.2344,188,12860.6,526924.0,25,6.729,1.512,7.326,linear,17.7,171.49,linear_increase
0.559133,1267.2113,733.6142,8.0537,100.0,1267211333154.917,93,25961.3,1235928.0,21,7.719,0.162,6.819,random,5.38,300.41,flat
0.556942,1257.0913,608.582,12.1053,100.0,1257091302461.0566,208,11091.0,526925.0,30,5.76,0.524,5.826,random,36.86,47.44,random
0.552519,956.9225,703.7175,6.9817,100.0,956922482126.935,78,29675.4,1234985.0,32,7.27,0.714,4.35,linear,37.86,149.59,linear_increase
0.548946,1382.866,734.0337,8.1124,100.0,1382865973879.299,94,24626.4,1236020.0,22,7.986,1.466,6.518,linear,28.49,130.55,pyramid
0.545302,1321.083,774.6416,7.9242,100.0,1321083008849.724,89,25795.7,1269676.0,18,7.557,1.243,6.746,random,42.03,47.86,geometric_increase
0.544512,955.1341,268.2239,14.0177,100.0,955134111885.9332,377,6412.7,268579.0,31,4.513,0.545,5.177,random,28.24,53.01,linear_increase
0.543938,2182.2806,549.2586,12.8736,100.0,2182280627539.8052,573,4237.3,268390.0,19,4.547,1.364,4.669,geometric,11.23,274.32,linear_increase
0.543117,258.4186,70.1821,10.3372,100.0,258418569159.393,188,12312.7,268577.0,33,6.625,1.047,6.07,front_heavy,6.8,63.53,geometric_increase
0.539071,1357.9082,352.4333,13.7126,100.0,1357908159145.6504,455,5336.4,267832.0,22,4.513,1.626,6.322,linear,35.63,267.64,linear_increase
0.537259,1096.6634,534.6536,9.3125,100.0,1096663394859.0374,406,5945.9,268637.0,13,4.768,1.297,7.02,front_heavy,13.4,131.55,pyramid
0.53705,1106.188,740.7767,7.8765,100.0,1106187975166.278,85,27233.3,1235967.0,26,6.635,0.777,7.127,back_heavy,47.08,263.79,linear_increase
0.533571,712.8723,219.2746,12.8409,100.0,712872265833.3052,329,7348.5,268601.0,30,4.551,1.409,5.648,front_heavy,31.27,85.13,random
0.530591,1264.7734,789.0226,7.5867,100.0,1264773388754.8672,89,26007.5,1269772.0,25,7.59,1.256,4.38,geometric,22.61,105.32,linear_increase
0.529364,1333.9176,643.1857,12.6371,100.0,1333917649558.1199,230,10496.8,526919.0,24,5.369,0.591,7.406,random,9.24,119.83,flat
0.527797,2010.4376,555.0577,7.936,100.0,2010437612204.68,215,11299.6,697389.0,24,7.846,1.669,3.681,random,13.06,228.75,pyramid
0.526231,1716.626,476.856,13.7713,100.0,1716625978161.0022,518,4689.4,267835.0,27,4.265,1.276,4.035,geometric,35.26,258.13,geometric_increase
0.524906,286.0378,95.3516,10.1246,100.0,286037806625.935,554,4382.7,102309.0,29,4.313,1.01,6.393,random,6.57,165.76,linear_increase
0.522158,1489.1828,535.6939,10.4492,100.0,1489182772142.9858,484,5016.6,267907.0,23,4.703,1.609,3.432,front_heavy,26.78,191.79,pyramid
0.521629,295.7414,96.5688,13.2781,100.0,295741436056.976,360,6705.8,159672.0,30,4.313,0.408,5.897,front_heavy,23.65,207.41,geometric_increase
0.518197,1142.1517,706.9776,7.9927,100.0,1142151680992.289,88,26303.1,1234870.0,18,7.823,1.698,6.941,random,42.3,251.75,flat
0.513835,1280.1181,792.6493,9.0092,100.0,1280118149961.7456,91,25438.6,1269717.0,29,6.631,1.187,3.185,random,16.62,246.98,random
0.505869,1128.9019,406.1219,10.2459,100.0,1128901894928.2861,428,5673.1,267998.0,21,4.823,0.461,7.634,random,11.46,90.55,linear_increase
0.501018,2270.6992,548.5179,12.855,100.0,2270699246261.8433,609,3986.7,268392.0,21,4.729,1.524,4.349,back_heavy,19.45,481.88,linear_increase
0.500875,228.6185,78.1815,12.4576,100.0,228618474569.973,323,7474.1,159680.0,26,4.503,0.471,6.633,front_heavy,17.57,245.73,geometric_increase
0.500304,1966.3273,595.5201,11.4041,100.0,1966327288846.4744,450,5395.7,338268.0,14,4.315,1.546,3.852,linear,5.91,93.5,geometric_increase
0.496174,1039.0982,509.897,10.998,100.0,1039098234648.711,201,11515.2,526967.0,31,5.987,1.149,5.479,linear,42.71,246.44,geometric_increase
0.495844,1893.2823,549.4092,11.1176,100.0,1893282272163.3691,559,4343.4,268390.0,18,4.657,0.949,4.747,random,9.23,109.47,pyramid
0.49418,1780.5742,536.8727,12.6211,100.0,1780574156379.6323,544,4463.2,267907.0,21,4.539,1.597,3.603,random,29.82,214.48,linear_increase
0.484139,1069.8965,756.709,7.9949,100.0,1069896521110.0948,85,27008.7,1269664.0,30,6.535,0.173,4.576,random,39.94,67.35,geometric_increase
0.483454,259.0555,99.1764,11.9025,100.0,259055528582.3302,351,6878.3,159220.0,30,4.305,0.662,7.545,front_heavy,46.78,330.66,pyramid
0.483326,2070.3141,569.5748,10.9951,100.0,2070314052800.7068,592,4101.2,268419.0,20,4.899,0.471,5.15,random,8.94,212.02,linear_increase
0.482151,1201.4909,809.9299,7.7389,100.0,1201490895587.8066,91,25435.9,1269744.0,22,7.223,1.368,4.086,linear,44.34,191.63,geometric_increase
0.475331,591.2596,200.3569,12.7115,100.0,591259578457.4557,536,4510.2,159068.0,30,4.011,1.685,4.202,random,26.22,304.9,geometric_increase
0.474705,1259.7176,340.2109,11.674,100.0,1259717550707.324,467,5199.3,267835.0,26,5.155,1.579,6.482,geometric,14.54,310.28,linear_increase
0.473957,1274.6248,525.8096,8.9032,100.0,1274624840433.3486,470,5166.1,267906.0,23,5.139,0.834,3.96,front_heavy,24.91,293.11,pyramid
0.470438,2166.105,763.3057,7.2512,100.0,2166104985161.116,138,16561.9,1123824.0,8,6.698,0.234,4.609,front_heavy,9.75,333.39,geometric_increase
0.465885,969.6825,802.1167,5.9608,100.0,969682533972.699,69,34993.5,1596478.0,21,7.455,1.475,5.821,linear,7.71,200.86,pyramid
0.464793,1312.5988,792.2422,6.6419,100.0,1312598835867.334,101,23904.5,1270326.0,12,7.761,1.602,6.14,random,13.45,82.63,geometric_increase
0.463043,1338.0869,764.9828,10.234,100.0,1338086911714.0913,98,23619.0,1269676.0,17,6.084,0.963,6.698,random,11.99,332.36,random
0.46138,993.8871,277.4437,11.5672,100.0,993887092748.3838,421,5770.1,267807.0,30,5.185,1.316,6.378,back_heavy,11.01,267.9,geometric_increase
0.458293,1010.1417,701.6308,7.7697,100.0,1010141726451.5612,88,26304.8,1234965.0,31,6.759,0.325,4.47,random,30.85,314.73,flat
0.456223,1122.3283,816.0341,6.7635,100.0,1122328268515.9902,75,32191.8,1596676.0,12,7.223,0.629,6.213,random,34.0,118.99,geometric_increase
0.44988,1011.8265,352.1767,12.1147,100.0,1011826459728.4587,430,5646.7,267795.0,26,4.319,0.545,5.518,random,5.45,289.41,random
0.44964,1854.6214,581.4225,11.3994,100.0,1854621393682.3403,461,5267.0,338263.0,15,4.518,0.773,6.084,random,39.07,331.04,pyramid
0.446238,1464.7108,479.4737,11.7534,100.0,1464710775875.9275,519,4678.2,268025.0,25,4.498,1.055,3.69,front_heavy,11.39,123.85,random
0.446196,2245.4994,590.9367,10.8304,100.0,2245499395540.9443,247,9831.1,697422.0,16,5.789,1.313,4.122,front_heavy,21.85,50.48,pyramid
0.445558,1027.5555,723.9238,7.648,100.0,1027555473697.7144,90,25718.6,1235086.0,28,7.08,1.543,3.919,random,49.5,191.22,flat
0.445441,1690.6566,615.3592,8.6094,100.0,1690656564807.7554,440,5494.4,338496.0,14,4.545,0.105,3.954,front_heavy,28.93,451.4,geometric_increase
0.443016,1339.7807,745.4613,9.0712,100.0,1339780718144.7776,103,22474.6,1235946.0,19,7.043,1.389,7.922,geometric,43.81,183.43,geometric_increase
0.442594,1016.0919,726.0616,8.8653,100.0,1016091892843.5238,89,25794.5,1235920.0,29,5.845,1.001,4.672,linear,31.1,252.83,random
0.441783,131.5249,42.1188,10.6731,100.0,131524887394.1217,261,9249.8,159600.0,30,5.422,0.296,6.709,front_heavy,11.61,318.52,geometric_increase
0.438887,1042.3825,343.095,22.2945,100.0,1042382485816.064,732,3316.7,161636.0,27,2.386,1.211,4.579,front_heavy,6.26,322.62,flat
0.437634,1349.7937,744.4354,7.4564,100.0,1349793686274.1094,104,22256.3,1236037.0,18,7.897,1.639,7.726,linear,32.22,320.76,pyramid
0.435016,874.4747,796.4622,6.2493,100.0,874474657967.6012,65,35610.7,1596619.0,17,6.789,1.225,6.605,geometric,36.16,319.0,linear_increase
0.434329,1141.196,731.7367,7.625,100.0,1141195952569.3704,96,24111.1,1235911.0,17,7.643,1.411,6.907,linear,49.21,295.24,geometric_increase
0.432257,1240.8369,755.1761,10.1396,100.0,1240836871991.0593,100,23070.4,1236064.0,22,5.872,1.338,4.483,random,6.69,100.96,random
0.431906,1036.3353,556.118,12.6338,100.0,1036335264704.4144,197,11750.2,575574.0,26,4.83,1.244,6.76,random,29.65,233.63,random
0.43076,1152.8749,404.7104,9.9841,100.0,1152874938055.5176,469,5177.1,267830.0,23,5.023,1.129,6.749,random,21.68,287.19,pyramid
0.430425,1027.1879,786.2487,6.7811,100.0,1027187855630.134,74,32674.4,1596189.0,20,7.439,0.364,4.643,random,43.24,110.76,linear_increase
0.429767,522.5435,272.7491,9.8807,100.0,522543454030.7409,160,15111.4,526925.0,30,6.846,1.481,7.841,random,43.08,188.85,geometric_increase
0.428883,1331.8381,740.47,7.4818,100.0,1331838128218.2588,109,22182.3,1236127.0,28,7.549,1.379,6.506,geometric,23.15,221.23,pyramid
0.42836,1039.022,764.2087,11.198,100.0,1039022000214.8508,89,25780.1,1269673.0,15,4.755,1.584,7.609,linear,24.37,285.84,random
0.425405,982.2161,749.6929,6.2314,100.0,982216086700.5009,90,25721.0,1235918.0,30,7.732,0.582,5.866,geometric,11.87,219.18,geometric_increase
0.424601,1057.8266,767.6685,8.3242,100.0,1057826625976.6512,91,25437.6,1269675.0,32,5.908,0.121,3.953,random,33.77,141.93,flat
0.420097,721.1991,188.3367,12.4495,100.0,721199145564.6176,374,6464.2,267835.0,38,5.023,1.211,7.563,geometric,27.67,449.77,geometric_increase
0.419999,1167.978,782.444,9.3326,100.0,1167977962848.0654,97,24077.6,1269717.0,25,5.845,1.351,3.508,random,32.83,145.4,random
0.419109,1455.4336,794.1273,7.2727,100.0,1455433561318.4543,112,21556.6,1270320.0,19,7.987,1.229,3.821,linear,16.81,277.25,geometric_increase
0.415937,1383.2763,769.293,9.2815,100.0,1383276279276.2456,108,21433.9,1236068.0,18,6.781,1.561,6.488,random,32.45,149.27,random
0.41573,2304.1635,592.214,11.0325,100.0,2304163478298.7476,534,4546.8,338499.0,24,4.958,1.87,2.036,random,16.58,496.04,pyramid
0.413982,1425.315,444.8122,22.1973,100.0,1425315030888.1938,507,4564.6,267835.0,33,2.645,0.871,3.864,random,5.81,321.96,random
0.412691,1298.7997,706.6235,7.7006,100.0,1298799679010.4583,106,22033.2,1236051.0,32,7.859,1.279,6.666,geometric,10.0,75.92,pyramid
0.412173,827.8642,787.2695,6.4062,100.0,827864243637.1766,65,35613.0,1596057.0,30,6.357,1.599,2.861,geometric,31.65,134.47,random
0.411022,683.6883,375.9254,8.8366,100.0,683688338026.6921,613,3960.7,161536.0,28,4.199,0.813,5.186,random,24.49,330.22,pyramid
0.409483,816.9403,616.2945,7.4099,100.0,816940268942.443,83,27659.6,1235443.0,25,6.722,0.298,7.109,linear,36.14,263.38,linear_increase
0.408716,1260.3385,711.2453,7.7068,100.0,1260338529660.108,104,22258.4,1236022.0,24,7.656,1.195,6.86,linear,30.8,273.7,pyramid
0.406521,1108.6964,757.1407,8.8715,100.0,1108696408697.7556,97,23668.8,1236066.0,23,5.721,1.612,4.847,linear,19.46,21.48,pyramid
0.40579,1172.7114,782.0421,9.2101,100.0,1172711388541.4402,98,23619.0,1269716.0,15,5.712,0.162,7.714,random,47.03,270.57,flat
0.404529,1271.5486,730.9408,8.3268,100.0,1271548566804.1167,105,22044.3,1235915.0,26,7.464,0.801,4.987,linear,42.2,262.46,linear_increase
0.404149,932.6595,644.0995,9.2978,100.0,932659487636.2114,90,25718.6,1235485.0,26,5.628,1.674,7.102,geometric,25.49,277.29,random
0.403433,1057.9855,706.4938,8.4959,100.0,1057985480242.5238,96,24113.3,1234840.0,20,6.948,0.274,6.632,random,40.83,258.24,random
0.402469,885.2931,790.3658,5.9031,100.0,885293143418.3373,68,34039.6,1596473.0,13,7.431,1.17,7.096,linear,5.8,137.14,linear_increase
0.401971,644.8205,345.0829,9.8381,100.0,644820489580.8667,161,14377.6,575850.0,30,6.327,1.485,7.983,linear,35.85,247.98,geometric_increase
0.400654,984.8443,783.2667,6.8742,100.0,984844261937.9434,75,32192.2,1596064.0,21,7.006,0.37,4.311,front_heavy,20.98,269.02,flat
0.40065,422.8944,122.283,9.9601,100.0,422894353593.2378,292,8267.6,268604.0,32,6.321,1.176,7.474,random,17.53,229.08,linear_increase
0.395425,1884.9365,600.1608,8.075,100.0,1884936515712.7117,239,10101.2,697413.0,18,6.526,0.41,3.728,front_heavy,49.41,319.92,linear_increase
0.394434,1272.6959,402.6147,14.5414,100.0,1272695897033.4856,515,4714.6,267805.0,27,3.72,1.578,3.794,random,27.37,59.15,linear_increase
0.391694,1216.2003,644.5468,10.4919,100.0,1216200291554.4875,255,9527.0,530864.0,24,5.574,1.44,5.784,linear,34.98,238.68,linear_increase
0.391463,1154.5787,388.9212,12.1082,100.0,1154578691830.1536,492,4935.0,268013.0,22,4.641,1.78,6.434,random,44.71,310.45,pyramid
0.39048,1250.8713,709.1827,7.5863,100.0,1250871285055.6558,106,21838.4,1236026.0,28,7.817,1.521,7.16,geometric,34.49,212.2,pyramid
0.38872,1034.9452,797.2272,7.3591,100.0,1034945193994.424,78,30953.2,1597149.0,10,6.205,0.971,7.139,front_heavy,41.67,67.19,geometric_increase
0.386732,1024.6184,309.0603,10.6545,100.0,1024618350594.7836,207,11182.1,575574.0,30,5.587,1.152,6.175,linear,33.99,157.11,linear_increase
0.384304,155.2608,52.0223,13.754,100.0,155260767859.1772,299,8074.1,162289.0,29,3.977,0.387,7.644,front_heavy,28.1,339.9,geometric_increase
0.383397,1251.5186,338.0539,14.9085,100.0,1251518632354.6118,518,4687.4,267808.0,26,4.039,1.409,4.955,linear,35.32,269.83,geometric_increase
0.383181,1053.6151,411.422,10.6146,100.0,1053615120111.3074,474,5122.5,268608.0,21,4.713,1.626,6.299,random,27.48,255.47,pyramid
0.382432,1234.8027,838.3253,6.2979,100.0,1234802655183.5247,108,22354.9,1270268.0,12,7.738,1.159,6.231,random,9.06,93.84,geometric_increase
0.380282,2389.3707,608.5207,13.7098,100.0,2389370723493.7876,569,4267.1,338234.0,17,3.757,1.876,5.731,back_heavy,11.03,126.19,pyramid
0.379297,1038.8258,767.5606,8.6983,100.0,1038825843176.1708,98,23619.0,1236070.0,16,5.543,0.915,7.722,linear,9.35,25.38,linear_increase
0.378286,1220.0352,797.0032,6.4419,100.0,1220035183471.4082,86,28115.0,1596668.0,22,7.699,0.374,4.776,random,39.58,270.36,linear_increase
0.377047,1836.5245,572.8512,9.2644,100.0,1836524497611.0676,243,9992.9,697419.0,29,5.79,1.602,2.732,geometric,9.72,81.51,pyramid
0.375722,1395.1544,376.9911,14.8594,100.0,1395154449419.9604,550,4395.3,267836.0,22,4.031,1.221,7.689,geometric,26.19,322.17,geometric_increase
0.37327,1021.4428,607.7031,7.8456,100.0,1021442786973.5457,98,23619.0,1235541.0,32,7.831,1.219,7.109,linear,35.43,159.58,pyramid
0.372746,1376.9469,640.2064,12.7409,100.0,1376946859141.9343,278,8734.7,530885.0,27,4.996,0.93,5.347,random,34.32,305.38,random
0.371742,1102.8626,718.1236,9.7262,100.0,1102862646082.227,102,22692.7,1236023.0,23,5.336,1.783,7.705,back_heavy,23.05,144.86,flat
0.37017,972.4965,745.0165,7.2352,100.0,972496518895.4808,96,24112.8,1235921.0,22,6.676,0.656,5.787,linear,37.55,257.13,geometric_increase
0.369789,1183.5311,741.481,9.3034,100.0,1183531129190.7256,106,21838.4,1235474.0,22,6.531,0.289,6.423,random,23.47,297.94,flat
0.369272,890.4673,631.2768,7.8303,100.0,890467305487.2379,92,25159.4,1235483.0,25,6.583,1.547,7.365,geometric,26.0,70.63,geometric_increase
0.368735,968.9332,664.9041,8.8129,100.0,968933192844.2408,96,24111.1,1235966.0,30,5.634,1.643,6.787,back_heavy,35.84,135.5,flat
0.364812,1908.1675,514.2547,13.9692,100.0,1908167479596.3865,655,3706.7,268076.0,21,3.818,1.878,7.558,geometric,19.55,180.15,pyramid
0.362998,1067.2496,797.7314,6.8368,100.0,1067249644383.653,82,29443.7,1596516.0,15,6.963,1.667,4.451,front_heavy,17.85,37.69,geometric_increase
0.362916,908.976,624.7007,9.1566,100.0,908976044020.7684,93,24686.7,1235483.0,34,5.632,0.449,5.299,linear,38.58,88.41,linear_increase
0.362488,1082.2235,305.0449,10.9768,100.0,1082223547853.0717,495,4905.1,268016.0,26,5.217,1.634,6.978,geometric,7.01,323.32,linear_increase
0.36062,1090.0927,336.2937,10.2473,100.0,1090092741012.2585,221,10473.8,575850.0,30,5.984,1.118,7.725,back_heavy,19.26,219.15,geometric_increase
0.359861,1363.1783,364.588,11.9937,100.0,1363178323734.766,250,9345.2,575173.0,28,5.422,1.513,5.827,random,49.25,254.07,random
0.359068,777.8462,216.3721,10.2404,100.0,777846158003.0304,422,5753.8,267802.0,34,5.709,1.254,6.026,linear,5.87,476.01,linear_increase
0.357766,1234.0765,771.0325,8.4796,100.0,1234076509967.9355,110,21044.1,1235951.0,19,7.097,1.152,7.219,random,21.62,275.22,flat
0.357616,1256.0646,746.3916,8.1215,100.0,1256064562831.0857,111,20854.1,1235918.0,26,7.365,1.298,4.376,linear,15.09,61.47,linear_increase
0.356502,1481.2941,448.2073,14.2123,100.0,1481294084487.1282,584,4157.4,267988.0,24,3.709,0.238,4.774,random,29.33,110.08,linear_increase
0.356069,614.7873,173.7397,16.4308,100.0,614787262525.808,374,6464.2,268602.0,31,3.986,1.305,5.42,front_heavy,18.19,39.89,geometric_increase
0.3554,805.0123,792.7976,7.2886,100.0,805012314770.6451,69,33546.2,1596565.0,16,5.583,1.653,4.834,random,46.57,49.22,pyramid
0.354476,1111.1339,732.0951,9.9461,100.0,1111133901248.368,104,22075.0,1235918.0,26,5.244,1.244,4.993,linear,49.68,113.42,random
0.352445,1147.8792,706.1725,8.6684,100.0,1147879171777.372,107,21633.7,1234620.0,21,7.048,0.676,7.029,random,21.48,86.09,flat
0.351815,1044.4938,799.8423,6.831,100.0,1044493775312.3516,79,29301.7,1596571.0,19,7.047,0.145,4.673,front_heavy,12.63,137.72,random
0.349719,1101.3043,795.4402,6.3668,100.0,1101304264659.4614,85,28445.8,1596294.0,20,7.406,1.321,3.827,geometric,10.86,144.41,geometric_increase
0.349064,1171.3596,539.2537,10.7197,100.0,1171359588962.9521,525,4624.8,267906.0,15,3.791,0.903,5.093,front_heavy,32.67,222.17,geometric_increase
0.348511,881.8717,756.3206,8.9114,100.0,881871651936.7448,91,25228.6,1269079.0,28,4.783,0.821,4.715,linear,7.02,136.96,random
0.348292,1156.791,788.1777,9.5007,100.0,1156791042340.8516,106,22033.2,1269794.0,15,5.503,1.63,5.569,random,20.7,49.65,flat
0.347432,1135.8325,297.449,10.8607,100.0,1135832471101.2617,240,10059.4,575167.0,29,5.93,0.776,6.624,linear,18.05,224.22,linear_increase
0.345347,737.0703,785.4425,5.6156,100.0,737070290301.4341,67,34550.9,1596195.0,16,6.651,0.991,7.677,geometric,11.31,199.71,geometric_increase
0.343646,1848.9011,556.0399,14.005,100.0,1848901125421.1523,664,3656.4,268199.0,27,3.74,0.8,3.054,random,38.45,233.6,geometric_increase
0.341087,1241.9168,776.0717,10.0468,100.0,1241916841563.024,110,21042.3,1269716.0,31,5.41,1.539,2.666,linear,49.17,202.46,random
0.33706,672.6154,176.0693,13.3488,100.0,672615442429.8975,405,5995.5,267827.0,27,4.863,0.18,7.968,random,25.12,271.73,geometric_increase
0.33674,1159.464,697.2735,8.0265,100.0,1159464041384.4624,110,21044.4,1234859.0,27,7.616,0.79,7.171,geometric,23.49,277.88,geometric_increase
0.335687,1843.1987,584.0249,9.5899,100.0,1843198661611.6228,258,9411.9,697422.0,24,5.373,1.263,3.835,linear,8.57,153.31,pyramid
0.334145,843.7117,833.7461,4.6474,100.0,843711697082.564,76,31765.5,1596193.0,17,7.987,0.85,4.136,front_heavy,31.53,282.46,geometric_increase
0.329698,1274.4313,813.2748,7.3612,100.0,1274431291741.416,94,25684.8,1596893.0,12,6.923,1.336,7.135,geometric,6.7,114.08,geometric_increase
0.328355,1037.472,805.4339,7.9419,100.0,1037471973649.8236,85,28404.1,1596603.0,15,5.908,0.431,5.49,front_heavy,22.21,210.79,random
0.327833,1153.2358,438.2218,10.8636,100.0,1153235787988.194,538,4515.0,267790.0,34,4.617,1.267,2.668,geometric,17.2,323.12,geometric_increase
